order_id,go_run_length,fitted_hazard,q_param,beta_param
order_4,6,0.30754794656303797,0.9420052175361409,1.7406832056440478
order_4,7,0.34029004383616923,0.9420052175361409,1.7406832056440478
order_4,8,0.37028389618272506,0.9420052175361409,1.7406832056440478
order_4,9,0.3979578526341545,0.9420052175361409,1.7406832056440478
order_4,10,0.42363471019459054,0.9420052175361409,1.7406832056440478
order_4,11,0.4475663846873559,0.9420052175361409,1.7406832056440478
order_4,12,0.4699548649347419,0.9420052175361409,1.7406832056440478
order_4,13,0.49096563090330503,0.9420052175361409,1.7406832056440478
order_4,14,0.5107366484344562,0.9420052175361409,1.7406832056440478
order_4,15,0.5293846271030245,0.9420052175361409,1.7406832056440478
order_4,16,0.5470095102099994,0.9420052175361409,1.7406832056440478
order_4,17,0.5636977811074124,0.9420052175361409,1.7406832056440478
order_4,18,0.5795249525411786,0.9420052175361409,1.7406832056440478
order_4,19,0.5945574771945862,0.9420052175361409,1.7406832056440478
order_4,20,0.6088542387804221,0.9420052175361409,1.7406832056440478
order_5,1,0.03713568092824593,0.9628643190717541,2.0157673481777816
order_5,2,0.10880474605584411,0.9628643190717541,2.0157673481777816
order_5,3,0.17593140732196066,0.9628643190717541,2.0157673481777816
order_5,4,0.238396207279009,0.9628643190717541,2.0157673481777816
order_5,5,0.29638197741231076,0.9628643190717541,2.0157673481777816
order_5,6,0.35013586610769176,0.9628643190717541,2.0157673481777816
order_5,7,0.39992122501928296,0.9628643190717541,2.0157673481777816
order_5,8,0.4460004716706186,0.9628643190717541,2.0157673481777816
order_5,9,0.48862772973676827,0.9628643190717541,2.0157673481777816
order_5,10,0.5280454596386734,0.9628643190717541,2.0157673481777816
order_5,11,0.5644829767068804,0.9628643190717541,2.0157673481777816
order_5,12,0.5981559484982528,0.9628643190717541,2.0157673481777816
order_5,13,0.6292664295945019,0.9628643190717541,2.0157673481777816
order_5,14,0.6580032000123505,0.9628643190717541,2.0157673481777816
