subject_id,eta,rho,q_d_n,q_d,q_s_n,q_s,cost_stop_error,inv_temp
NDAR_INVBVYD3AAF,-0.044485066,0.62139523,0.8035805,0.86346865,0.032182153,0.6876831,1.673017,18.389063
NDAR_INVUN2A7AA5,0.49151418,0.57211,0.8485106,0.83358645,0.01857062,0.6620456,1.7242066,24.661575
NDAR_INV2A5C0KWW,-0.11611823,0.75186574,0.7591479,0.8580494,0.08149832,0.7995808,1.8193157,11.479187
NDAR_INV3BVCVP02,0.9260419,0.8380718,0.92653894,0.9464458,0.015507536,0.7012286,1.7007033,40.852642
NDAR_INVV1VLC8FR,3.1023872,0.827659,0.90190816,0.8351767,0.016178949,0.6394494,1.7562305,28.49031
NDAR_INV8JRA984M,2.550034,0.42940804,0.9285572,0.91671515,0.060756464,0.8876694,1.5559859,74.690544
NDAR_INV7KNCDTVE,0.26718372,0.6820461,0.8996213,0.88123167,0.029819164,0.96302795,1.6271746,65.13246
NDAR_INVAWPM62MM,-0.1874806,0.3401969,0.8057239,0.864467,0.031364396,0.69232935,1.7083539,24.576717
NDAR_INVT2CKY5HY,-0.06446704,0.28190985,0.8394109,0.86336064,0.057213213,0.7239153,1.6261139,18.703598
NDAR_INV7UERCC7T,3.5818007,0.80835843,0.8256859,0.91830695,0.029678594,0.82343525,1.8788617,79.68185
NDAR_INV1JWGJFFK,0.08569834,0.35233912,0.8256351,0.8973466,0.03084136,0.77756524,1.5877045,33.596035
NDAR_INVPJ80XL8H,-0.13918275,0.38290018,0.7629116,0.9084814,0.040390022,0.7953574,1.5864868,21.99592
NDAR_INVXJJJJXGF,1.2965648,0.3148707,0.88646275,0.88145936,0.021567738,0.6205578,1.6134115,37.073914
NDAR_INVVX7ZG792,-0.071006425,0.7334103,0.79557896,0.8684479,0.031407677,0.90196943,1.6961784,46.21058
NDAR_INVHVLPXZ99,-0.23377413,0.46581686,0.8455018,0.87080777,0.037691146,0.77441204,1.768928,24.200026
NDAR_INV14PHMUNU,1.4552667,0.7727248,0.6037461,0.7766738,0.018523915,0.7039971,1.7270976,71.71591
NDAR_INVUH6R1YZV,1.3370628,0.9172442,0.81812,0.8632766,0.0116893165,0.70443135,1.9454318,50.01405
NDAR_INV0JCWR24P,6.01422,0.6012717,0.9465013,0.93292814,0.024076762,0.6053155,1.4979255,49.438457
NDAR_INVURZU1N9V,-0.07545726,0.7806834,0.7305137,0.8855083,0.05216612,0.9301303,1.7791543,20.896736
NDAR_INVP38LCGFT,0.28860036,0.79131716,0.7345536,0.8310195,0.028841555,0.6490047,1.8639766,80.71623
NDAR_INV50ABALT4,1.0511844,0.78061587,0.56910264,0.7599162,0.028386677,0.71098745,2.0008948,100.272026
NDAR_INVTHEX3U3X,2.9312673,0.7405514,0.9255813,0.90283895,0.027389945,0.6044113,1.4736288,28.890755
NDAR_INVFR9N4HJY,0.3214523,0.55973524,0.9139938,0.9074183,0.009434517,0.701372,1.8374573,62.741512
NDAR_INV72NE2AL6,0.18941163,0.26070312,0.96435803,1.0163763,0.03256955,0.8645574,1.6794913,54.282383
NDAR_INVG2MCMYGW,0.4048829,0.41127187,0.97617114,1.0006661,0.020704739,0.8597159,1.7710109,57.96303
NDAR_INV9X7P9U2G,0.79710686,0.8222366,0.938537,0.9642888,0.017922085,0.64766264,1.8756524,64.16513
NDAR_INVJ35JMG06,0.07384165,0.23233433,0.8707983,0.85984313,0.02980899,0.71975434,1.4931904,29.15782
NDAR_INVUU8N2C5P,-0.040998127,0.81169575,0.79624695,0.87043893,0.020729048,0.8852734,1.7274737,48.727512
NDAR_INV35PCA3BK,0.573787,0.8217777,0.654603,0.68460834,0.017747277,0.9887781,1.6694151,37.967087
NDAR_INVELK0KFTA,0.07672795,0.5418778,0.84948385,0.81602335,0.031120265,0.65862644,1.7330114,16.87922
NDAR_INVADX6U66L,0.5461178,0.7223683,0.946744,0.9964614,0.016422184,0.61369056,1.780399,55.57964
NDAR_INVV0ZY5YPC,1.6748273,0.88185126,0.9182667,0.93295044,0.0058840076,0.6128277,1.8070478,57.334663
NDAR_INVGXJCR6C7,0.4360729,0.62330186,0.8801489,0.8910052,0.03693931,0.7449813,1.6895363,63.890717
NDAR_INVAWU4PL84,0.53392655,0.8738802,0.8739779,0.87448156,0.02560752,0.7269989,1.7777947,42.600597
NDAR_INVUKT3Y1U0,0.12446369,0.8354304,0.89853275,0.9662429,0.025601389,0.7850361,1.6925004,47.326862
NDAR_INV5D3CDXCL,0.5933488,0.90449005,0.6720771,0.75993454,0.051813234,0.6304039,2.091663,102.228806
NDAR_INVEVXYPYFU,1.2091048,0.5756635,0.7771235,0.8494258,0.011902241,0.6831367,1.7595503,57.957886
NDAR_INVZCA261ZR,0.15687518,0.7220048,0.8132091,0.8521884,0.03610792,0.644792,1.7582545,16.446247
NDAR_INVV5MHL75K,-0.1513975,0.28373805,0.7437164,0.8924211,0.04078319,0.62872213,1.6267618,17.740564
NDAR_INV8G2F2MAF,0.37433177,0.21056373,0.9675814,1.3033874,0.016011633,0.84987843,1.7140054,53.78537
NDAR_INVJ1N9F47J,1.5331508,0.5377346,0.95444065,0.9357858,0.0495624,0.8560293,1.4182259,58.631325
NDAR_INVX9DY5693,2.3889928,0.85015863,0.7874437,0.8072095,0.022239985,0.63288116,1.7903178,68.98793
NDAR_INVGBTXFJC6,0.92615455,0.74873495,0.7349822,0.82740974,0.024419839,0.80187774,1.7515601,60.51819
NDAR_INV6VN12UTG,0.4168393,0.3237979,0.9346116,0.92232686,0.030211654,0.68544537,1.4040375,43.29377
NDAR_INVJFC8DZWR,0.2285277,0.84265697,0.8986689,0.91833746,0.021323916,0.7480265,1.7411654,54.95913
NDAR_INVKFJWT11B,5.9298134,0.660255,0.9363457,0.9080223,0.024668816,0.6439377,1.6818426,70.589516
NDAR_INV7BRAYU73,0.88704705,0.73761404,0.88563186,0.89184487,0.025662666,0.69699395,1.6257293,36.184776
NDAR_INVFN0UUKK3,0.029883051,0.67824125,0.90480816,0.9681914,0.013760782,0.6531075,1.6548914,24.365557
NDAR_INVNYP48E8M,0.53206253,0.79403216,0.87874067,0.8299789,0.019603975,0.593801,1.7603705,27.798279
NDAR_INV02WP3TP6,-0.104851134,0.5019642,0.83345395,0.86605597,0.03129582,0.6496489,1.6728892,18.440765
NDAR_INVTJZ4N3G9,-0.05741093,0.5658929,0.77990973,0.88557863,0.037912436,0.82461154,1.6546171,33.45796
NDAR_INV5MXTGY8D,0.21698453,0.6300707,0.83098507,0.86688435,0.041311063,0.9044602,1.8073184,77.80369
NDAR_INVNAFXDF3U,-0.14738168,0.72961867,0.8007994,0.8156848,0.05644785,0.728997,1.8679839,13.804308
NDAR_INVDYNUN0GN,-0.19894265,0.4180411,0.82228076,0.84986556,0.04862259,0.76396346,1.8147991,11.373144
NDAR_INVXHEEJUKX,1.1337922,0.6396761,0.5903633,0.71968144,0.01762785,0.78146106,1.7859855,78.42065
NDAR_INV91ZBKM4B,0.96415734,0.8975949,0.86068624,0.90063405,0.021121558,0.72934186,1.8416659,75.36226
NDAR_INV8P2LE3UR,1.7328234,0.7917814,0.8114347,0.8172856,0.017707031,0.6203469,1.747555,42.347836
NDAR_INV2PG9W3G7,1.3724691,0.61574113,0.9416946,0.9917424,0.023321182,0.7433355,1.6092161,36.26626
NDAR_INVVH54ZRW3,0.17448726,0.34942284,0.9041823,0.83890426,0.027643805,0.67436016,1.6359329,32.93162
NDAR_INV5RYKZBC7,1.7646056,0.31685048,0.8887285,0.86665046,0.05096369,0.8993239,1.8401524,87.61589
NDAR_INVH4UTCCY9,0.09249361,0.18823902,0.94167286,0.9424368,0.041862793,0.6884787,1.5984138,24.313313
NDAR_INVM96ND9WX,0.26189473,0.5199059,0.9071427,0.91037667,0.051646307,0.822784,1.4734651,51.483234
NDAR_INVT8U0418X,2.1968672,0.69590753,0.9413291,0.8686087,0.015149685,0.6216805,1.6111397,35.536438
NDAR_INVWXDY4HKM,5.770819,0.1316572,0.0877441,0.6426147,0.056672815,0.98371327,1.8294315,93.81293
NDAR_INVD6U7VKP6,0.18448406,0.28460377,0.86767596,0.852298,0.035669945,0.5934707,1.7125882,23.190264
NDAR_INV403JXRX5,2.4622376,0.2580428,0.9542438,0.94934344,0.0464486,0.7956296,1.4596444,66.26119
NDAR_INVHAVCZ9G0,0.4268542,0.31015882,0.8164798,0.7731816,0.07264376,0.6383511,1.8525084,78.20463
NDAR_INVVMNZP2RA,6.026432,0.82542336,0.45380336,0.68987876,0.020248843,0.9066721,1.729374,77.45034
NDAR_INV63JMZ9HT,5.0635443,0.8904254,0.9357374,0.91256803,0.028822279,0.58963454,1.6230108,54.85749
NDAR_INVYE3PG5WL,0.9594863,0.58995533,0.9274548,0.93545663,0.028590487,0.7880258,1.5146482,57.971794
NDAR_INVJ69E194R,-0.13089187,0.53093475,0.7282328,0.8327304,0.033154037,0.6959469,1.71176,28.930387
NDAR_INV8B0WN5Z5,0.6553408,0.8035385,0.90952796,0.8789301,0.042834952,0.7081134,1.8275392,75.67534
NDAR_INV2R3KAR4E,2.3994484,0.58713365,0.92029303,0.90604347,0.0766044,0.9846339,1.7505125,94.43183
NDAR_INVUWZXJGWG,1.6066915,0.35863674,0.9135973,0.90767014,0.03116079,0.6460293,1.7504107,73.875595
NDAR_INVMN01YD5J,0.22524796,0.8309849,0.8734249,0.89615595,0.040035523,0.7024856,1.7682462,75.95152
NDAR_INV5JX1E1YG,-0.03070686,0.7291544,0.7978005,0.846462,0.03749241,0.6132457,1.7289542,39.293293
NDAR_INVVNAD3K0E,7.4053764,0.78888476,0.886979,0.8265744,0.097289965,0.98378026,1.6366693,81.80083
NDAR_INVNVF8N71U,0.665131,0.8122048,0.9334491,0.9260955,0.025016686,0.67715085,1.7556372,68.060104
NDAR_INVCKTT8HAT,0.51392686,0.67759097,0.9480658,0.9287068,0.03608121,0.69292694,1.5302485,50.997154
NDAR_INVG00KTZDF,-0.029156204,0.79622084,0.94540644,0.9644292,0.02371305,0.72959036,1.727412,58.26191
NDAR_INVFHKMZUZ5,4.324214,0.5083258,0.4729115,0.6340294,0.030216511,0.9308848,1.7917188,82.582146
NDAR_INVCXTWKWU8,0.061953645,0.827731,0.8017469,0.88926446,0.022521744,0.7835618,1.7829391,54.187916
NDAR_INVK21Y8N4U,1.4094151,0.49442285,0.9315742,0.9469501,0.029615935,0.6277537,1.5363891,62.07572
NDAR_INV0KHYZ082,0.033909723,0.22484142,0.8758868,0.82476854,0.034139596,0.6453924,1.7220591,21.704813
NDAR_INV5NUV12DN,-0.07919892,0.45302656,0.8718094,0.90997154,0.039207984,0.70992976,1.5386268,22.580967
NDAR_INVW6KT5GEB,0.7287819,0.72810787,0.8510855,0.9465207,0.02129584,0.8946612,1.6283286,55.66375
NDAR_INVJEDEBC72,0.33849144,0.64352775,0.86112654,0.8444145,0.02218659,0.69214904,1.7778875,55.101486
NDAR_INVUFF64VGJ,0.9455786,0.7624416,0.8704244,0.93140996,0.01675909,0.63063717,1.821467,55.376186
NDAR_INV35DUHZ83,-0.08532485,0.4919922,0.71971726,0.7947023,0.14728798,0.69962275,1.8099871,11.505018
NDAR_INVRFNBVD1U,0.54939944,0.634054,0.86998564,0.8500434,0.024228493,0.64536196,1.65762,32.662933
NDAR_INV6JFY5LBB,1.7303789,0.759021,0.83658844,0.7844429,0.0261486,0.63746476,1.6690639,49.464134
NDAR_INVJ1XKYGP9,0.040302668,0.31067657,0.737367,0.8553988,0.0303225,0.66723675,1.6934615,20.326591
NDAR_INV7T9ULU2M,2.1123347,0.7895063,0.89895636,0.9040572,0.016683567,0.688475,1.8606465,76.83748
NDAR_INVNERE3UUN,-0.029348636,0.6703177,0.8241938,0.8056406,0.036814183,0.63182884,1.7380184,20.986746
NDAR_INVDTHBFTNZ,4.3972178,0.7459153,0.766962,0.82056314,0.02124159,0.6760129,1.5914396,53.790398
NDAR_INV20MDTUZ8,0.3490768,0.48924568,0.84778816,0.8878412,0.017671883,0.6717951,1.7804503,65.033806
NDAR_INV9ZLX5XU2,1.6172243,0.7016266,0.89789456,0.90010595,0.024155341,0.7357391,1.6890508,46.950268
NDAR_INVXM0N4RE4,-0.033745807,0.5143279,0.8465525,0.8885783,0.03238987,0.8475567,1.6626567,26.63329
NDAR_INVAY1LT98N,0.087568626,0.58573234,0.9010708,0.79751563,0.048581712,0.6431351,1.6471355,31.845955
NDAR_INVYXB3EL5M,1.5458189,0.5574795,0.85895896,0.94456625,0.022967543,0.6762018,1.5504407,44.736385
NDAR_INV8XEPPMAY,1.3174667,0.36253375,0.94747764,0.889101,0.024298793,0.62927014,1.513461,32.205338
NDAR_INVEWYRM0KZ,0.3845653,0.80506694,0.5727383,0.73732924,0.041102167,0.68044424,1.9779589,100.95978
NDAR_INVJV3ZDMA8,2.6019545,0.8408183,0.80444044,0.79305124,0.033154257,0.6312628,1.866002,79.054214
NDAR_INV9HJW1K36,0.28450087,0.26938474,0.9256279,0.9069945,0.027331496,0.6468902,1.5056126,26.26911
NDAR_INVJ3151NM9,0.42101806,0.7716613,0.9070514,0.8903154,0.029458039,0.6438922,1.8209565,84.49539
NDAR_INV8MYP0F8J,0.07244085,0.8563747,0.8748501,0.87942386,0.034648735,0.6705326,1.7066153,45.465553
NDAR_INVZPTGXKT8,0.4072672,0.29445454,0.8599815,0.840766,0.025372073,0.7223712,1.6935284,33.130722
NDAR_INV5L7AU3X8,4.0964565,0.29844135,0.7407432,0.86384666,0.016933009,0.9657279,1.995204,98.94393
NDAR_INVJAD86WDH,0.20726722,0.6101109,0.94933474,1.0046289,0.017812112,0.81972015,1.8444688,57.500248
NDAR_INVYY60EGDK,1.5261874,0.7488726,0.9052741,0.860052,0.022833455,0.60904443,1.7973174,65.419785
NDAR_INVLXEAXZ7M,1.0379393,0.7222149,0.94546807,0.9457799,0.024498912,0.6414644,1.7451187,62.523403
NDAR_INVLLP4AVF8,1.071054,0.83997315,0.80920744,0.8319522,0.027916215,0.7765769,1.8381501,79.95439
NDAR_INV82HYA45D,-0.022515725,0.6806731,0.8470073,0.8373637,0.029916309,0.78560996,1.8060597,21.906363
NDAR_INV6NJ4UWH8,1.3501835,0.5527444,0.9095509,0.902339,0.025502289,0.74356997,1.5862772,30.303076
NDAR_INV3TKL2EYB,0.5173977,0.83904123,0.9309636,0.927827,0.021304308,0.6176912,1.9156822,83.83469
NDAR_INVL4F3ZTF3,1.9095756,0.8183671,0.40007937,0.6519917,0.019944418,1.0091419,1.399554,69.585724
NDAR_INVXHG35TUW,4.847904,0.23943406,0.93376994,0.9026395,0.021576308,0.9274272,2.033961,96.904655
NDAR_INVN70WP7FM,0.09853019,0.8426636,0.82027745,0.8833629,0.034716114,0.73723054,1.817835,40.277977
NDAR_INVMU31PB5B,0.2983966,0.40886334,0.89813447,0.8646784,0.027443424,0.654569,1.570157,37.785
NDAR_INVYEZ6T0J8,1.261918,0.62057614,0.6522026,0.8656987,0.011565242,0.7019062,1.7911829,71.01674
NDAR_INVJ45PTP2H,0.45923865,0.71739113,0.8378451,0.8844236,0.016530875,0.7547303,1.790035,54.612938
NDAR_INVEHLY59UX,1.0187389,0.48183718,0.9397205,0.93987423,0.019086974,0.6325092,1.6166589,55.18182
NDAR_INVX6MBE8T4,-0.09271898,0.65396494,0.80616117,0.80735934,0.023762716,0.79547787,1.8344482,16.71358
NDAR_INV1T4GDEXG,0.34347373,0.7333311,0.8064161,0.88806677,0.02441303,0.66421646,1.7540832,41.861233
NDAR_INVGY8VBRN0,1.4937065,0.5052681,0.91733545,0.951025,0.024975292,0.9184402,1.7792084,82.425735
NDAR_INVL34RDCRR,6.4182305,0.86540616,0.93795425,0.9120808,0.019764055,0.6517258,1.6451211,63.36064
NDAR_INV3MLPX0CG,0.6884384,0.9129206,0.8207123,0.8854852,0.018769456,0.6126766,1.9346684,70.56038
NDAR_INVAGGKXW0P,0.04148498,0.55605406,0.89822096,0.86619854,0.0508278,0.65373725,1.6655855,55.126213
NDAR_INV0CP9XGTP,0.0054084854,0.5223993,0.8503766,0.87883973,0.041171864,0.6904776,1.6374874,35.85201
NDAR_INVPATH0UC3,1.684383,0.59489495,0.8522708,0.8000084,0.023902435,0.7092521,1.7002727,54.911983
NDAR_INV60TF6M3L,5.6707773,0.89816356,0.932711,0.94003505,0.027053207,0.84175634,1.7357424,65.68707
NDAR_INVF19VWPA1,0.10817015,0.5767611,0.8761545,0.8545753,0.031265948,0.596765,1.6301894,24.908665
NDAR_INV7R0TF1TJ,2.470776,0.90457034,0.9558246,1.0070565,0.01881536,0.6754061,1.8478608,50.066277
NDAR_INVFMFM01J8,-0.03302404,0.8270939,0.7998045,0.8732449,0.021184875,0.83970696,1.7634686,34.927788
NDAR_INV1313F6FM,1.294667,0.6278223,0.5938761,0.81853294,0.013747263,0.8774367,1.6996435,78.86976
NDAR_INVLW99RX92,6.2322907,0.54249364,0.7053941,0.6780167,0.046066172,0.9621627,1.4726305,76.68191
NDAR_INVZJEG08WY,0.81195027,0.3572833,0.89613044,0.82380366,0.040584523,0.59640455,1.7122287,23.363316
NDAR_INVZWWDT1TG,0.53212357,0.58618,0.91453373,0.8539088,0.049076132,0.9569845,1.8398253,86.1657
NDAR_INVPN0FY9ER,2.3366723,0.8655895,0.7983971,0.798824,0.033200603,0.6345636,1.725142,26.886244
NDAR_INV4JCA65T3,0.0013991677,0.5963724,0.85284126,0.82127774,0.041283462,0.6671749,1.708283,19.061998
NDAR_INVNE28ULRV,1.7902131,0.553257,0.94492596,0.9642434,0.023919648,0.7311561,1.5676597,48.224968
NDAR_INVWA20K2LU,-0.09366244,0.34892616,0.8180452,0.92306006,0.034557234,0.6742236,1.5747579,21.032476
NDAR_INVZKYLLADV,0.73733187,0.8911076,0.73418725,0.82429564,0.025686417,0.5958977,2.006037,93.939156
NDAR_INVHWTVMKM0,0.45635468,0.19694354,0.9336278,0.9498882,0.03613331,0.8153442,1.5481107,49.26237
NDAR_INV1XAZP6R9,1.7201495,0.8459335,0.8883754,0.89838564,0.024356054,0.6402855,1.8553802,71.662964
NDAR_INVRAFYUKZZ,-0.018509293,0.70110196,0.7470551,0.81966007,0.020853264,0.9464544,1.6568648,40.949333
NDAR_INVWPJ3383P,-0.12181559,0.47052467,0.8154624,0.85139495,0.053003304,0.6875609,1.6604419,21.214296
NDAR_INVKBGNJEVP,0.04681845,0.62440443,0.86837244,0.8493691,0.04035422,0.74940634,1.7030877,50.327393
NDAR_INVVH63506B,0.6447247,0.59867376,0.9251153,0.85867846,0.024399148,0.61449796,1.5211226,17.434717
NDAR_INV3B78K6LY,0.43659627,0.78652996,0.83787274,0.86998475,0.019957436,0.7454556,1.7378922,31.488365
NDAR_INVJV9AMJB4,-0.10231818,0.7974754,0.7810086,0.9065677,0.06223194,0.7106851,1.6508353,29.653248
NDAR_INVDML4KVG0,-0.08527346,0.48409763,0.87645966,0.8271156,0.0315188,0.688307,1.7179298,18.017462
NDAR_INVPYJ78DEY,0.012214702,0.71277106,0.87896144,0.909397,0.030369813,0.7688248,1.6373475,39.55965
NDAR_INVBCMXWCV0,0.19565797,0.4692235,0.84825164,0.8943949,0.03353129,0.7066438,1.6132427,30.11769
NDAR_INV4GHXF68C,0.4127096,0.5322486,0.88507336,0.86555296,0.028854933,0.70186126,1.6195459,28.431074
NDAR_INV8K9N9DEZ,2.1786623,0.35608232,0.89986014,0.891802,0.02189548,0.6191056,1.6802603,41.903954
NDAR_INVA70DPKY0,0.53026974,0.0971576,0.9348639,1.3635974,0.024058895,0.90824056,1.719102,73.289154
NDAR_INVDD69ZWF9,1.3644491,0.92300856,0.788565,0.8331667,0.017344804,0.7849536,1.8524454,48.63873
NDAR_INVJ2R77KLM,1.5729929,0.62454164,0.9182611,0.8933357,0.01547629,0.62804043,1.6692609,51.741142
NDAR_INVVZGWFC56,0.18104357,0.22949019,0.96534574,1.0313284,0.0649312,0.9246731,1.6412672,58.69319
NDAR_INVXLYL6ZUB,5.783396,0.7308014,0.9543453,0.92037416,0.04128061,0.77869284,1.5402713,73.66179
NDAR_INV63Y2M5BR,0.5453501,0.47852653,0.8515545,0.7803494,0.037057873,0.67287844,1.7315952,36.751102
NDAR_INVU4BNFAZ9,2.7998405,0.8250517,0.6962472,0.7916626,0.029644022,0.97333723,1.8838553,87.94992
NDAR_INVN4H2VUF6,-0.0003445338,0.19332506,0.90334374,0.9366796,0.04454164,0.69978887,1.4838336,37.208813
NDAR_INVVGMX0BPT,-0.100107335,0.7414644,0.8364054,0.91002995,0.038637765,0.73299575,1.6629852,36.941414
NDAR_INVHNER3YDN,2.3754132,0.8385993,0.90450543,0.84749997,0.019787539,0.60413307,1.7549266,68.18088
NDAR_INVHHUZ3XLC,0.7043489,0.55734754,0.9295695,0.93857443,0.015795125,0.65554357,1.7697401,58.955658
NDAR_INV6MH7AY14,0.6575514,0.6946836,0.9080425,0.8793206,0.025900627,0.75543153,1.7570658,72.049805
NDAR_INVMWE2597D,0.25565347,0.46722066,0.8381283,0.8305792,0.10065793,0.63696307,1.8556616,67.34669
NDAR_INV578DB0G5,-0.11689001,0.44744843,0.82707,0.8261596,0.030773705,0.6876187,1.8091092,11.989527
NDAR_INVZTWTFU2A,4.8248725,0.7603865,0.9462201,0.92706966,0.019958688,0.6264317,1.5960664,52.694366
NDAR_INVC157K1KH,0.10991984,0.64909333,0.9405129,0.92796624,0.037398838,0.72395384,1.9034275,91.4537
NDAR_INVGL730ZLT,0.46125597,0.68786937,0.88968736,0.9022346,0.036225185,0.76834476,1.634767,49.20747
NDAR_INV4GL2HZC0,2.4232104,0.7702754,0.75276625,0.82756317,0.01872599,0.6239615,1.8647592,22.195505
NDAR_INV4YF8CTPA,0.80973136,0.7221052,0.8234557,0.8336562,0.024949133,0.6989434,1.8413101,31.303343
NDAR_INVBCEBWGDG,0.42092785,0.42203566,0.9484754,0.91805196,0.08158753,0.8677441,1.6555647,81.14737
NDAR_INV4WVG1PZM,4.3378525,0.694715,0.9275039,0.8415712,0.037823435,0.846866,1.673642,79.65548
NDAR_INVRG22U5T9,0.9195077,0.74584585,0.92343044,0.9104558,0.01089889,0.6598106,1.6977984,60.692356
NDAR_INVMG3RV4AC,1.1321847,0.5405179,0.937853,0.8594669,0.023312306,0.5966308,1.7039853,34.849827
NDAR_INVGPH4CP68,0.8077713,0.5117129,0.93250036,0.8618324,0.017853975,0.61882985,1.5108507,25.477427
NDAR_INVXMFG5XLJ,-0.110393055,0.57606643,0.77439827,0.897532,0.030694185,0.7086381,1.7309636,34.996582
NDAR_INVF7TYWYV2,-0.0072035585,0.55267644,0.8079376,0.8403893,0.027592413,0.75928974,1.7887368,29.648506
NDAR_INVT88PYFND,-0.1505121,0.7788784,0.7642891,0.92326915,0.020502022,0.75213003,1.7471185,38.32385
NDAR_INVB9BEKCD9,-0.06885752,0.6045912,0.7649157,0.85255355,0.038016886,0.8358557,1.7049434,34.908726
NDAR_INV9J0ZB3NY,0.07160853,0.8540437,0.9038114,0.9157392,0.036399487,0.6880833,1.9192308,90.776886
NDAR_INVWECA1JN4,0.43332708,0.5940574,0.88799864,0.8823817,0.02956889,0.6997566,1.6687422,48.010597
NDAR_INVD3GNFZJJ,0.92052096,0.80264074,0.83042586,0.8428755,0.03229468,0.6263966,1.7703133,64.88268
NDAR_INVK8HVK50F,0.25179896,0.49250376,0.840985,0.79616815,0.047579464,0.62478817,1.7693404,65.00764
NDAR_INV44YMAA5N,0.25257123,0.67234933,0.8068252,0.88075465,0.024364445,0.64722455,1.6899543,36.117935
NDAR_INVJZP468AD,0.8630139,0.21035784,0.9345008,0.9214182,0.029327903,0.6206622,1.5325114,54.730774
NDAR_INVPKHAU8GN,0.023546945,0.75787514,0.8850494,0.8736546,0.026858056,0.66785014,1.7366296,18.858273
NDAR_INVTUL4PTMG,0.34977913,0.793715,0.6265192,0.78325593,0.032078262,0.62847507,1.8962215,82.56742
NDAR_INVFFU82K74,0.20644091,0.11754024,0.93830156,0.9590844,0.03506545,0.9190159,1.6533858,37.001205
NDAR_INV44AXV5FM,3.1599069,0.7989286,0.91913784,0.9371588,0.018129682,0.65869004,1.7701396,53.62977
NDAR_INV6JA3GMT0,6.179537,0.37940392,0.75621194,0.7230009,0.041498642,0.9611764,1.5523362,90.5301
NDAR_INVW01VXPJ7,1.8948195,0.9421954,0.9227494,0.8512546,0.03140027,0.60324484,1.7443547,45.38617
NDAR_INVE8L48Y5N,0.3601301,0.8223997,0.6260068,0.8279766,0.027116235,0.6603862,2.0078657,100.812096
NDAR_INVCRKZ5CYD,0.17016676,0.18277851,0.93870753,0.92644495,0.08190868,0.91087633,1.6794032,46.607414
NDAR_INVF3RDG1N2,-0.01124382,0.45791835,0.7346318,0.8335706,0.06016466,0.76241374,1.6706583,21.281414
NDAR_INV9HEMN0UL,0.0513147,0.55770314,0.9030249,0.9212801,0.027702417,0.80112934,1.6424043,36.073135
NDAR_INV6AFA8GU6,1.2039766,0.39119247,0.92393315,0.9047642,0.03766884,0.70325667,1.4349526,40.262665
NDAR_INV3VAXZUWK,0.08611196,0.7552448,0.8645371,0.8497854,0.054666113,0.74649334,1.5317191,38.575184
NDAR_INV699886DJ,1.7537558,0.6562544,0.88400173,0.88516057,0.01563402,0.6710715,1.7642236,42.853424
NDAR_INVUU9P706U,1.4879082,0.8820302,0.95056045,0.99170244,0.01814687,0.6441849,1.8162198,55.766987
NDAR_INVVZM2PPGN,0.6877152,0.7822659,0.91608655,0.9165385,0.024316067,0.663268,1.8479435,75.567665
NDAR_INVJAY3MBRK,0.28913844,0.50818163,0.8992059,0.8698716,0.03652922,0.6657308,1.5443901,28.215055
NDAR_INVXK6KTKFE,0.044436336,0.44694978,0.84828746,0.83318746,0.02977805,0.66383475,1.7174177,18.270327
NDAR_INV9U20C432,0.55851036,0.6839805,0.92391855,0.95121753,0.03138155,0.7479291,1.667045,57.879402
NDAR_INV1F5BKK61,0.49908623,0.7215467,0.91931957,0.9200784,0.015210332,0.68377566,1.7672056,55.6509
NDAR_INV1P7L5P3B,0.19110906,0.5521624,0.8106913,0.8515667,0.02385379,0.756865,1.6041244,26.141949
NDAR_INV6AP3YFJV,0.2611803,0.89515835,0.8896981,0.8843125,0.028543036,0.64298624,1.8427999,76.47469
NDAR_INVZBAL57JN,0.16750821,0.5594268,0.7726296,0.84927523,0.09918587,0.6785289,1.8086687,22.6163
NDAR_INVPA4ZHHGC,2.5188074,0.89751035,0.5752734,0.74665135,0.032468967,0.60339963,1.9111366,65.22179
NDAR_INVUGA7X1BC,5.819913,0.31927592,0.96653205,0.94640326,0.024903983,0.64583045,1.4981248,75.1024
NDAR_INV2MMJJTBJ,0.39229497,0.28547516,0.9370832,0.86929625,0.032877482,0.63800657,1.5348074,40.739967
NDAR_INVTZCLUNW2,1.347804,0.4606722,0.89569765,0.93816656,0.017267447,0.68176234,1.6436361,35.29366
NDAR_INVDEN6XZLU,0.08305043,0.2075306,0.9029026,0.83332115,0.022962721,0.665608,1.7035062,28.893871
NDAR_INVYC395FB1,4.647779,0.8481679,0.9280993,0.87264085,0.0236507,0.6720902,1.5874527,55.786694
NDAR_INVMJ61WEFZ,2.1927412,0.47159827,0.94188714,0.90425646,0.030290084,0.68815136,1.4657845,53.231606
NDAR_INV32ZL36Y0,2.3593276,0.8516083,0.8403497,0.8419353,0.020890646,0.6517112,1.7352456,27.026432
NDAR_INVNP1K27ZZ,0.70383966,0.71360755,0.87792796,0.8237792,0.034788273,0.6219103,1.6854427,22.189493
NDAR_INVTAFX2KWR,-0.18557388,0.46877152,0.7863322,0.8436309,0.023296308,0.7259201,1.8262229,22.085024
NDAR_INV0DJJP33V,0.12670387,0.20065928,0.89858514,0.92266726,0.03840533,0.7908067,1.482251,48.485382
